"AREA_CODE","AREA_NAME","COMPONENT","SEX","AGE_GROUP","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047"
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,2,3845.000,3611.227,3727.625,3422.901,3429.532,3450.265,3414.980,3410.894,3391.628,3397.388,3401.533,3403.394,3411.307,3420.167,3434.360,3449.571,3464.543,3480.894,3498.497,3515.788,3530.712,3542.473,3551.840,3556.746,3556.459,3552.912
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,3,3746.000,3895.643,3660.605,3753.612,3450.048,3456.692,3478.305,3445.809,3442.172,3423.813,3429.708,3434.082,3436.298,3444.342,3453.381,3467.666,3482.961,3498.083,3514.555,3532.270,3549.692,3564.784,3576.756,3586.321,3591.422,3591.317
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,4,3702.000,3792.712,3927.307,3679.372,3765.964,3467.210,3475.080,3497.890,3467.406,3463.842,3446.280,3452.275,3456.838,3459.367,3467.501,3476.686,3491.017,3506.384,3521.609,3538.152,3555.929,3573.450,3588.656,3600.765,3610.489,3615.764
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,5,3949.000,3760.046,3842.178,3953.074,3705.371,3790.588,3495.859,3505.158,3528.525,3499.229,3495.719,3478.777,3484.895,3489.651,3492.452,3500.707,3510.068,3524.514,3540.008,3555.367,3572.052,3589.987,3607.650,3623.007,3635.303,3645.203
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,6,4033.000,3990.159,3797.524,3860.555,3962.368,3718.927,3803.680,3513.619,3523.387,3546.741,3518.510,3515.063,3498.674,3504.860,3509.749,3512.761,3521.076,3530.562,3545.027,3560.556,3575.981,3592.731,3610.723,3628.458,3643.893,3656.295
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,7,4016.000,4061.143,4010.108,3804.439,3862.452,3958.977,3721.289,3805.714,3520.030,3529.902,3553.173,3526.052,3522.648,3506.831,3513.064,3518.089,3521.281,3529.627,3539.183,3553.660,3569.175,3584.628,3601.381,3619.372,3637.133,3652.599
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,8,4158.000,4053.983,4093.454,4024.541,3818.613,3875.379,3968.003,3735.321,3818.675,3536.335,3546.142,3569.324,3543.152,3539.786,3524.438,3530.711,3535.831,3539.178,3547.578,3557.211,3571.706,3587.231,3602.716,3619.508,3637.533,3655.335
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,9,4243.000,4187.905,4081.249,4107.381,4034.345,3831.170,3887.653,3976.910,3748.061,3830.240,3550.763,3560.572,3583.697,3558.395,3555.063,3540.148,3546.463,3551.663,3555.184,3563.608,3573.328,3587.854,3603.388,3618.923,3635.764,3653.832
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,10,4310.000,4270.930,4210.211,4093.233,4117.532,4043.203,3844.028,3900.120,3985.865,3760.480,3841.519,3564.724,3574.638,3597.758,3573.273,3569.940,3555.447,3561.808,3567.092,3570.765,3579.215,3589.017,3603.559,3619.103,3634.686,3651.573
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,11,4343.000,4333.446,4289.401,4215.721,4099.125,4124.211,4049.342,3854.051,3909.208,3991.097,3769.347,3849.100,3575.258,3585.140,3608.209,3584.516,3581.205,3567.113,3573.488,3578.837,3582.638,3591.106,3600.946,3615.473,3631.014,3646.619
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,12,4309.000,4379.573,4365.346,4308.172,4231.447,4117.260,4143.621,4068.196,3875.446,3929.741,4008.279,3789.408,3868.165,3596.328,3606.243,3629.305,3606.300,3602.991,3589.217,3595.624,3601.057,3604.982,3613.478,3623.384,3637.939,3653.511
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,13,4326.000,4332.033,4398.514,4372.502,4312.681,4235.691,4124.425,4152.174,4076.182,3886.315,3939.367,4014.665,3798.743,3876.300,3607.085,3616.910,3639.864,3617.554,3614.243,3600.795,3607.225,3612.697,3616.717,3625.212,3635.141,3649.692
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,14,4212.000,4342.032,4345.657,4401.877,4374.158,4314.164,4237.296,4129.180,4157.702,4080.982,3893.847,3945.797,4017.664,3805.090,3881.407,3614.910,3624.629,3647.464,3625.831,3622.521,3609.412,3615.840,3621.356,3625.465,3633.929,3643.885
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,15,4109.000,4241.299,4363.575,4356.810,4411.149,4383.585,4323.830,4246.852,4141.375,4170.582,4093.141,3908.394,3959.276,4028.132,3818.056,3893.567,3629.258,3638.964,3661.718,3640.715,3637.430,3624.655,3631.107,3636.673,3640.870,3649.356
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,16,4058.000,4140.995,4271.361,4377.284,4369.807,4424.605,4397.405,4337.866,4260.469,4157.410,4187.390,4109.116,3926.870,3976.591,4042.339,3834.712,3909.335,3647.210,3656.844,3679.521,3659.148,3655.904,3643.449,3649.917,3655.529,3659.834
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,17,3956.000,4086.781,4165.461,4285.400,4385.104,4379.414,4434.739,4408.262,4348.494,4270.571,4170.051,4201.051,4122.001,3942.401,3990.741,4053.150,3848.245,3921.909,3662.122,3671.705,3694.322,3674.638,3671.385,3659.270,3665.715,3671.369
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,18,3858.000,3859.120,3977.685,4034.663,4149.959,4241.829,4238.534,4292.505,4267.757,4210.130,4134.314,4040.499,4071.204,3993.895,3823.933,3868.972,3925.577,3731.378,3801.307,3553.144,3562.417,3584.127,3565.863,3562.690,3551.345,3557.516
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,19,2922.000,3211.264,3204.510,3269.178,3299.315,3400.026,3468.616,3467.348,3509.698,3492.700,3445.322,3382.392,3313.770,3338.765,3273.470,3140.546,3175.094,3214.179,3063.815,3117.997,2920.899,2928.414,2945.673,2931.922,2929.153,2920.394
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,20,3160.000,2944.955,3195.433,3148.073,3197.301,3221.452,3324.910,3382.428,3384.446,3425.117,3411.625,3365.625,3304.225,3246.342,3270.866,3207.541,3087.209,3116.521,3144.995,3009.286,3058.483,2875.809,2882.106,2898.016,2886.215,2883.271
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,21,3129.000,3350.742,3170.603,3374.112,3323.650,3367.565,3392.708,3507.085,3557.361,3563.599,3606.814,3595.940,3545.984,3481.809,3430.121,3456.898,3390.211,3273.770,3298.204,3317.470,3185.712,3233.188,3051.305,3056.673,3072.567,3061.977
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,22,3344.000,3426.151,3643.482,3476.265,3665.867,3619.485,3659.365,3688.604,3818.731,3860.454,3871.966,3919.978,3912.007,3856.099,3786.642,3740.854,3771.034,3698.969,3583.849,3602.625,3610.794,3480.154,3527.054,3341.024,3345.063,3361.259
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,23,3571.000,3592.530,3652.607,3814.276,3671.000,3852.365,3813.735,3852.102,3885.526,4024.095,4058.608,4074.038,4124.907,4118.341,4058.255,3985.978,3945.053,3977.489,3901.887,3789.303,3803.424,3803.923,3675.504,3721.502,3534.242,3537.874
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,24,3544.000,3743.237,3735.382,3730.252,3867.888,3747.407,3923.679,3895.194,3932.429,3965.848,4107.376,4137.013,4154.152,4205.640,4200.341,4138.779,4065.978,4029.093,4062.154,3985.789,3876.729,3887.946,3883.183,3758.881,3803.407,3619.020
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,25,3706.000,3689.667,3848.184,3779.479,3756.716,3884.554,3790.867,3966.310,3944.512,3978.952,4012.339,4157.012,4182.154,4201.129,4253.035,4248.789,4185.885,4112.270,4078.826,4112.636,4035.336,3929.203,3937.754,3928.333,3807.640,3850.691
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,26,3529.000,3813.699,3780.919,3876.037,3793.174,3768.370,3893.203,3822.008,3991.206,3972.904,4004.204,4038.080,4183.895,4205.104,4225.568,4277.526,4274.036,4210.533,4136.874,4106.345,4140.551,4063.238,3960.368,3966.589,3953.603,3836.648
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,27,3559.000,3669.328,3925.052,3844.900,3923.971,3839.082,3817.061,3940.248,3883.955,4046.691,4031.317,4059.684,4094.926,4242.126,4259.924,4282.021,4334.488,4331.528,4267.053,4193.202,4164.837,4199.644,4122.041,4021.682,4025.819,4009.759
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,28,3670.000,3701.209,3786.687,3986.001,3900.125,3974.949,3892.747,3873.777,3992.973,3948.004,4105.249,4092.387,4118.219,4154.615,4303.095,4318.028,4341.504,4394.368,4391.841,4326.534,4252.391,4225.926,4261.256,4183.300,4084.978,4087.334
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,29,3737.000,3805.931,3819.421,3851.895,4036.046,3954.381,4029.621,3950.554,3932.196,4046.865,4011.498,4164.090,4153.257,4176.869,4214.242,4363.570,4376.003,4400.670,4453.809,4451.696,4385.697,4311.333,4286.491,4322.243,4244.126,4147.584
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,30,3847.000,3877.891,3928.340,3898.557,3917.510,4099.034,4024.382,4101.396,4022.681,4003.593,4114.813,4088.220,4237.160,4228.308,4249.918,4288.437,4439.595,4449.813,4475.804,4529.544,4527.766,4460.742,4385.750,4362.263,4398.652,4319.860
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,31,4032.000,3980.451,3993.213,3998.362,3961.930,3976.836,4158.720,4090.153,4167.285,4087.831,4068.085,4175.837,4156.803,4302.298,4295.145,4314.722,4354.518,4506.716,4514.996,4542.153,4596.340,4594.867,4527.062,4451.761,4429.410,4466.265
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,32,4098.000,4135.232,4074.589,4046.764,4043.403,4008.813,4023.813,4205.890,4141.624,4217.108,4137.363,4116.989,4221.570,4209.133,4351.350,4345.759,4363.717,4404.215,4556.967,4563.758,4591.733,4646.103,4644.958,4576.736,4501.250,4479.911
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,33,4068.000,4206.818,4234.873,4142.870,4107.245,4103.907,4073.712,4089.290,4271.395,4208.978,4283.980,4203.253,4182.237,4284.792,4278.005,4418.354,4414.100,4430.643,4472.334,4626.652,4631.892,4660.930,4715.872,4714.928,4645.837,4569.721
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,34,4195.000,4170.778,4294.117,4292.309,4196.870,4160.625,4160.382,4134.414,4148.810,4329.443,4268.825,4343.226,4261.823,4240.284,4340.727,4338.898,4477.320,4474.202,4489.414,4532.074,4687.410,4691.413,4721.253,4776.616,4775.864,4706.183
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,35,4048.000,4268.370,4233.361,4323.173,4319.068,4227.256,4193.518,4196.076,4172.773,4185.067,4363.742,4304.867,4378.627,4296.747,4274.624,4372.973,4375.598,4511.844,4509.883,4523.988,4567.359,4722.971,4725.882,4756.416,4811.953,4811.449
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,36,4171.000,4129.624,4334.139,4271.506,4354.762,4354.494,4268.364,4236.814,4240.541,4218.625,4229.189,4406.544,4349.042,4422.375,4340.147,4317.657,4414.197,4420.712,4555.443,4554.357,4567.397,4611.607,4767.733,4769.622,4800.904,4856.670
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,37,4178.000,4223.256,4176.156,4350.836,4284.294,4367.475,4372.551,4291.727,4261.034,4265.425,4244.669,4253.888,4429.502,4373.448,4446.141,4363.894,4341.062,4435.847,4445.906,4578.961,4578.719,4590.843,4635.522,4791.704,4792.655,4824.498
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,38,3977.000,4221.060,4257.218,4193.693,4360.131,4295.125,4380.434,4390.991,4313.340,4282.837,4287.235,4267.738,4275.215,4449.139,4394.152,4466.359,4383.875,4360.659,4453.703,4466.683,4598.122,4598.600,4609.882,4655.130,4811.195,4811.538
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,39,3975.000,4017.821,4250.083,4267.241,4203.695,4368.131,4306.929,4393.687,4407.957,4332.987,4302.377,4307.385,4288.669,4295.203,4467.750,4414.038,4485.639,4403.250,4379.869,4471.407,4487.234,4617.558,4618.624,4629.125,4674.858,4831.061
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,40,3857.000,4009.434,4044.818,4254.888,4268.916,4210.394,4374.310,4315.898,4403.257,4420.278,4347.086,4316.668,4321.957,4304.257,4309.738,4480.942,4427.843,4499.115,4416.650,4393.015,4483.200,4501.417,4630.480,4632.188,4641.979,4688.187
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,41,3929.000,3878.991,4021.129,4041.997,4245.739,4260.249,4207.073,4370.442,4313.761,4400.806,4420.081,4348.663,4318.520,4324.098,4307.279,4311.873,4481.442,4429.068,4499.856,4417.592,4393.821,4482.560,4502.800,4630.446,4632.707,4641.804
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,42,4033.000,3941.946,3888.887,4011.560,4029.103,4230.488,4246.630,4198.695,4360.756,4305.540,4392.217,4413.464,4343.998,4314.066,4319.939,4303.928,4307.758,4475.567,4424.091,4494.160,4412.355,4388.492,4475.781,4497.909,4624.205,4626.932
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,43,3649.000,4055.235,3961.850,3897.808,4013.856,4031.948,4232.496,4250.414,4206.732,4367.369,4312.894,4399.634,4422.814,4354.540,4324.802,4330.700,4315.439,4318.335,4484.979,4433.949,4503.702,4421.936,4397.940,4484.069,4507.774,4633.089
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,44,3561.000,3656.122,4048.984,3947.453,3884.464,3996.469,4016.127,4215.241,4233.991,4193.858,4352.529,4299.172,4385.505,4410.344,4343.584,4314.105,4320.155,4305.533,4307.727,4472.608,4422.344,4491.441,4410.139,4386.133,4470.913,4496.053
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,45,3413.000,3567.066,3661.827,4035.940,3936.156,3876.492,3986.336,4007.571,4205.094,4224.562,4188.052,4345.373,4292.958,4379.288,4405.834,4340.638,4311.269,4317.639,4303.544,4305.146,4468.891,4419.083,4487.914,4406.666,4382.728,4466.558
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,46,3494.000,3431.104,3579.332,3667.480,4032.712,3936.347,3879.994,3988.348,4010.715,4206.787,4226.785,4193.122,4349.599,4298.164,4384.374,4412.453,4348.698,4319.353,4326.089,4312.359,4313.559,4476.408,4427.132,4495.692,4414.449,4390.492
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,47,3546.000,3486.685,3418.776,3556.952,3647.352,4006.059,3913.674,3860.484,3966.851,3989.977,4184.175,4204.540,4173.416,4328.723,4278.715,4364.439,4393.800,4331.947,4302.654,4309.916,4296.498,4297.493,4458.972,4410.522,4478.444,4397.622
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,48,3620.000,3539.342,3477.622,3400.571,3535.621,3629.409,3982.509,3894.416,3843.886,3947.450,3971.137,4163.309,4184.202,4156.196,4309.969,4260.693,4346.233,4376.921,4316.321,4287.177,4294.568,4281.570,4281.961,4442.094,4394.068,4461.659
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,49,3807.000,3609.092,3528.571,3460.533,3381.799,3515.145,3613.095,3960.665,3876.010,3827.556,3928.736,3952.992,4143.303,4164.576,4139.100,4291.578,4243.171,4328.349,4360.135,4300.908,4271.844,4279.524,4266.807,4266.901,4425.740,4378.236
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,50,4020.000,3794.044,3596.775,3512.296,3442.962,3364.495,3496.654,3598.760,3940.553,3858.771,3812.329,3911.477,3936.136,4124.820,4146.415,4123.061,4274.323,4226.981,4311.724,4344.481,4286.688,4257.717,4265.756,4253.295,4253.158,4410.909
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,51,4062.000,4001.941,3775.267,3574.846,3490.814,3423.134,3345.231,3476.622,3582.147,3917.890,3838.963,3794.460,3891.700,3916.718,4103.847,4125.681,4104.370,4254.442,4208.065,4292.384,4326.059,4269.671,4240.790,4249.267,4237.043,4236.755
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,52,3929.000,4057.240,3993.872,3764.676,3564.662,3483.250,3416.065,3338.488,3469.537,3578.115,3909.706,3833.165,3790.372,3886.050,3911.450,4097.645,4119.931,4100.754,4250.118,4204.249,4288.589,4323.298,4267.801,4238.977,4247.677,4235.692
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,53,3999.000,3911.532,4037.556,3967.844,3740.482,3541.872,3464.492,3398.458,3321.047,3451.240,3562.575,3889.279,3815.131,3774.094,3868.082,3893.753,4078.660,4101.225,4084.218,4232.513,4187.159,4271.344,4306.867,4252.362,4223.654,4232.633
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,54,3924.000,3977.065,3887.467,4007.231,3934.624,3710.345,3515.648,3441.305,3376.035,3298.804,3428.137,3542.074,3863.528,3791.673,3752.352,3844.700,3870.703,4054.102,4076.890,4061.812,4209.002,4164.302,4248.192,4284.429,4231.020,4202.481
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,55,4022.000,3895.604,3945.506,3851.172,3968.049,3895.487,3674.957,3483.950,3412.456,3348.075,3271.436,3399.817,3515.882,3831.970,3762.329,3724.759,3815.544,3841.829,4023.547,4046.496,4033.223,4179.219,4135.155,4218.629,4255.472,4203.075
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,56,4028.000,3991.850,3866.501,3910.710,3816.577,3934.446,3860.139,3642.897,3455.041,3386.346,3322.817,3246.405,3373.987,3492.326,3803.498,3735.834,3699.902,3789.345,3815.835,3996.146,4019.231,4007.755,4152.678,4109.173,4192.359,4229.748
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,57,4026.000,3975.210,3940.305,3813.537,3855.920,3762.611,3880.179,3805.553,3592.577,3408.556,3342.937,3280.558,3205.193,3331.098,3451.207,3755.602,3690.056,3655.871,3743.699,3770.268,3948.456,3971.375,3961.350,4104.577,4062.172,4144.489
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,58,3819.000,3981.307,3928.500,3891.233,3767.817,3808.368,3716.356,3833.844,3758.447,3549.101,3368.298,3305.345,3243.995,3169.485,3294.122,3415.957,3714.622,3650.878,3618.193,3704.656,3731.378,3907.804,3930.593,3921.897,4063.849,4022.248
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,59,3537.000,3777.143,3933.965,3877.984,3842.072,3721.401,3761.881,3670.621,3787.791,3711.719,3505.813,3328.357,3267.857,3207.523,3133.757,3257.249,3380.465,3673.665,3611.793,3580.576,3665.627,3692.409,3867.057,3889.801,3882.620,4023.129
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,60,3632.000,3486.722,3718.005,3865.221,3809.221,3775.043,3659.259,3698.936,3608.635,3724.824,3648.548,3447.212,3273.801,3216.130,3157.110,3084.484,3206.225,3330.212,3616.647,3556.899,3527.185,3610.455,3637.286,3809.420,3831.929,3826.039
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,61,3436.000,3583.939,3442.434,3663.472,3803.474,3748.634,3717.595,3605.342,3643.940,3554.371,3670.018,3593.547,3396.162,3226.479,3171.315,3113.510,3041.883,3162.204,3286.823,3567.271,3509.472,3481.150,3562.771,3589.676,3759.524,3781.843
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,62,3342.000,3399.940,3547.005,3407.392,3622.254,3757.650,3704.647,3675.377,3566.184,3603.968,3515.030,3630.177,3553.401,3359.132,3192.448,3139.299,3082.486,3011.593,3130.684,3256.343,3532.080,3476.081,3448.940,3529.359,3556.492,3724.613
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,63,3115.000,3288.544,3344.131,3486.075,3349.230,3559.345,3692.045,3639.855,3611.939,3506.059,3543.284,3455.536,3569.888,3492.879,3302.844,3140.044,3089.517,3033.996,2964.254,3081.904,3208.129,3477.954,3423.695,3397.899,3476.943,3504.104
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,64,3129.000,3073.206,3242.433,3294.370,3433.814,3301.734,3507.672,3636.979,3585.876,3559.158,3456.206,3493.077,3406.203,3519.710,3442.791,3256.406,3096.879,3048.432,2994.003,2925.251,3041.528,3168.295,3432.968,3380.435,3355.736,3433.578
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,65,3017.000,3069.228,3016.836,3179.116,3230.180,3369.836,3241.567,3442.545,3567.829,3517.875,3492.853,3393.041,3429.133,3343.644,3456.345,3379.442,3197.254,3041.594,2995.432,2942.306,2874.731,2989.609,3116.552,3375.415,3324.562,3301.161
